CustomerID,First_Purchase,Recency,Frequency,Monetary,Min,Max,Mean
15153,32,32,1,329.25,8.7,28.08,14.97
15154,76,76,1,224.73,0.19,25.0,3.58
15156,34,2,3,961.49,5.04,47.8,17.48
15157,359,4,3,1869.5,2.88,85.0,15.49
15158,46,46,1,401.4,9.36,135.0,57.34
15159,362,2,30,18573.68,2.88,250.0,26.25
15160,358,358,1,158.16,6.96,106.2,39.54
15163,193,19,2,304.47,1.25,69.3,10.5
15164,340,69,3,824.58,1.25,29.7,8.16
15165,374,374,1,487.75,10.5,26.1,18.06
15167,321,321,1,158.8,0.85,15.9,4.07
15168,26,26,1,106.56,6.96,47.7,21.31
15171,332,332,1,1034.5,102.0,745.0,257.9
15172,237,9,5,1624.05,4.56,40.8,14.76
15174,323,323,1,135.75,1.55,19.8,12.34
15175,72,72,1,224.14,2.88,19.5,9.75
15178,261,261,1,40.5,8.5,19.5,13.5
15179,320,19,5,2186.2,4.56,103.68,23.73
15180,368,368,1,87.5,10.2,18.6,14.58
15181,270,67,3,680.28,6.96,238.8,43.09
15182,269,155,2,622.85,11.6,35.4,21.48
15184,191,30,2,402.2,0.42,25.5,6.49
15185,71,71,1,310.62,4.68,79.9,14.79
15186,169,15,2,411.41,10.2,35.4,21.65
15187,213,2,16,4670.08,4.68,306.0,52.5
15189,333,2,41,15802.14,3.3,350.4,76.53
15192,366,120,3,1044.32,3.36,69.6,20.48
15193,61,61,1,499.32,13.92,70.8,26.28
15194,369,4,15,7521.17,2.34,232.0,24.57
15195,3,3,1,3861.0,3861.0,3861.0,3861.0
15197,359,11,3,656.44,4.68,419.4,33.74
15198,125,93,2,193.64,5.04,35.4,19.36
15199,309,60,4,1268.7,16.35,255.0,97.59
15201,248,88,5,927.84,4.68,120.0,17.92
15203,312,26,6,1827.8,3.42,33.0,12.87
15204,358,358,1,316.58,15.0,68.0,35.18
15205,128,86,2,648.83,5.04,87.6,17.66
15206,276,11,4,420.3,17.7,61.2,46.7
15208,354,2,5,867.62,6.8,66.0,20.72
15210,226,226,1,331.18,1.25,49.95,16.56
15211,366,61,2,894.41,10.2,38.25,17.2
15212,242,242,1,88.95,11.6,39.8,20.36
15213,330,319,2,325.05,2.1,19.5,13.68
15214,243,2,8,1661.44,3.8,30.0,15.1
15215,97,47,3,615.99,13.0,62.4,21.0
15216,88,88,1,96.6,33.0,63.6,48.3
15218,319,11,11,5756.89,0.42,232.0,34.68
15219,177,177,1,305.75,12.75,89.2,33.97
15220,281,52,6,1758.92,2.34,46.8,15.2
15221,367,367,1,114.1,50.85,102.0,80.65
15222,319,319,1,585.0,58.0,165.0,117.0
15223,250,226,2,454.9,10.4,175.2,37.79
15224,363,359,2,310.48,1.65,68.0,23.01
15225,235,235,1,409.4,9.9,35.4,17.8
15226,311,311,1,154.41,6.96,30.6,19.3
15227,318,37,5,1219.4,5.04,40.56,21.02
15228,295,67,4,3376.96,8.5,102.0,27.09
15230,241,240,2,429.6,10.2,59.4,18.68
15232,141,114,2,612.06,6.96,50.0,19.74
15234,277,277,1,197.0,1.92,19.8,14.07
15235,374,218,12,2247.51,5.04,35.4,15.72
15236,299,299,1,321.05,10.5,90.0,21.4
15237,228,2,4,1412.32,5.04,30.0,14.27
15238,185,30,3,1056.54,4.56,135.2,21.44
15239,79,11,2,764.34,5.04,35.4,15.93
15240,312,45,5,1685.57,5.25,60.0,21.88
15241,284,67,8,1738.59,2.88,85.0,15.97
15243,75,75,1,316.68,6.8,23.4,14.39
15244,249,66,2,631.57,5.04,70.8,18.58
15245,262,135,3,2515.84,7.56,244.8,28.27
15246,359,239,2,514.15,7.8,23.4,15.58
15247,123,123,1,356.0,10.4,81.6,59.33
15249,257,32,13,6657.36,2.5,59.4,19.11
15251,242,10,11,10327.11,34.56,348.0,94.46
15252,184,37,2,740.78,6.6,32.7,16.84
15253,170,17,5,915.3,6.96,40.8,17.32
15254,128,128,1,300.36,7.8,30.24,16.69
15255,67,67,1,890.85,9.96,83.4,18.95
15256,149,149,1,98.45,6.8,25.2,16.41
15257,284,284,1,232.15,10.2,165.0,45.31
15258,218,169,2,623.16,9.96,38.25,18.33
15260,373,101,7,1780.77,9.9,62.5,23.52
15261,136,136,1,254.82,4.56,29.7,13.41
15262,324,324,1,178.95,10.2,23.6,17.9
15263,107,107,1,156.51,5.04,17.4,13.04
15264,65,65,1,393.74,4.68,29.7,17.12
15265,236,152,2,1506.12,9.96,63.75,18.37
15266,339,339,1,119.3,14.85,39.8,19.88
15267,183,23,5,1717.36,60.0,306.0,156.12
15269,24,24,1,408.8,118.8,290.0,204.4
15270,311,16,7,2298.2,8.5,290.0,58.04
15271,366,8,15,2472.09,0.39,43.35,9.44
15272,87,58,2,721.94,0.78,39.8,11.46
15274,19,5,2,716.57,4.56,35.4,15.25
15275,38,38,1,609.19,4.56,24.9,15.0
15276,67,67,1,128.63,0.19,8.5,2.63
15277,47,47,1,255.9,5.04,45.0,21.32
15279,355,355,1,277.41,8.4,26.1,15.29
15280,173,173,1,113.12,0.39,25.5,7.07
15281,334,59,9,2239.95,4.56,39.6,16.78
15286,50,50,1,240.55,59.4,114.75,80.18
15287,71,23,2,485.24,5.04,90.0,24.33
15288,366,44,5,2306.52,1.1,135.0,26.21
15289,250,30,3,935.1,5.04,99.84,16.2
15290,360,5,18,7803.77,10.08,149.76,38.94
15291,374,26,15,4596.51,9.95,243.36,45.32
15292,202,202,1,178.39,0.84,15.95,7.43
15296,327,51,6,3610.31,4.95,175.2,18.93
15297,64,11,3,635.04,9.9,27.04,16.46
15298,367,3,12,3774.1,4.68,990.0,25.0
15299,373,68,7,3787.09,303.96,1003.2,643.86
15300,65,65,1,496.44,9.9,34.8,17.73
15301,369,51,12,5007.72,5.04,622.5,20.87
15303,291,291,1,574.02,10.2,35.4,18.52
15304,369,61,8,680.3,13.0,76.5,30.19
15306,149,65,3,1174.35,5.04,102.0,20.25
15307,96,96,1,205.3,12.5,22.5,17.11
15308,275,275,1,302.27,10.2,25.5,16.34
15311,374,1,91,59284.19,0.21,408.0,25.63
15312,355,76,4,921.1,5.04,81.6,19.68
15313,111,111,1,52.0,52.0,52.0,52.0
15314,200,200,1,327.97,2.28,25.2,13.67
15315,117,65,2,551.54,4.68,34.8,15.42
15316,327,327,1,165.0,165.0,165.0,165.0
15318,4,4,1,312.62,3.48,47.4,9.47
15319,284,284,1,204.5,7.8,25.5,12.78
15320,45,45,1,267.13,1.17,69.6,7.42
15321,292,71,3,2663.48,10.08,92.5,28.93
15322,86,86,1,602.97,8.5,40.56,16.18
15325,104,104,1,161.74,0.39,20.4,3.37
15326,334,334,1,311.71,5.04,27.04,10.75
15327,53,53,1,208.75,10.2,38.25,20.88
15329,172,40,3,1005.5,5.04,76.5,18.42
15330,61,33,2,714.96,2.88,254.4,55.0
15333,209,209,1,1028.56,3.75,180.0,64.28
15334,174,157,3,350.82,0.29,20.65,3.58
15335,54,54,1,170.22,0.29,15.0,4.86
15339,319,67,2,557.57,0.39,23.6,6.68
15341,81,81,1,2020.52,69.36,180.0,118.85
15342,130,130,1,391.76,9.36,30.6,16.92
15343,88,88,1,364.5,5.8,31.8,17.36
15344,75,1,3,476.58,6.96,51.0,21.69
15345,46,46,1,367.69,11.5,30.0,19.68
15346,333,333,1,252.42,5.04,19.75,14.85
15347,367,367,1,201.6,17.7,120.0,40.32
15348,73,73,1,158.04,5.04,30.0,17.56
15349,188,159,2,463.91,0.42,38.25,6.53
15350,374,374,1,115.65,14.85,25.2,23.13
15351,370,13,7,1836.69,0.42,50.4,8.83
15353,368,255,2,770.12,0.95,76.5,12.62
15355,54,30,2,277.05,4.95,47.7,19.79
15356,369,32,10,2718.03,0.29,35.4,5.45
15358,366,5,22,8235.65,4.68,79.0,15.15
15360,40,40,1,427.93,10.08,50.4,32.92
15361,362,362,1,418.92,10.2,203.52,59.85
15363,373,373,1,318.05,10.2,39.6,20.38
15364,255,96,2,913.19,9.36,237.6,31.49
15365,316,26,7,1330.45,7.44,99.6,20.3
15366,359,76,2,602.51,5.04,30.0,13.69
15367,276,58,4,1867.69,8.5,71.4,19.76
15368,22,22,1,446.94,16.5,279.24,111.74
15370,333,41,7,2360.55,5.04,262.8,25.38
15372,138,138,1,2007.4,30.24,179.0,74.35
15373,372,9,12,2213.11,0.42,102.0,18.3
15374,129,129,1,168.0,25.2,91.8,56.0
15376,223,41,3,1221.56,1.95,34.8,10.53
15379,359,170,7,3631.89,4.56,70.8,19.09
15380,366,9,5,1682.36,15.0,230.1,46.95
15381,269,214,2,596.85,17.7,314.55,74.61
15382,296,15,6,5927.86,4.98,71.4,19.72
15384,360,170,2,635.76,5.04,39.6,15.67
15385,41,41,1,316.88,10.2,157.92,26.41
15386,187,187,1,394.14,5.04,23.4,12.71
15389,173,173,1,500.0,500.0,500.0,500.0
15392,361,5,4,1515.73,2.88,83.4,18.28
15393,282,17,2,231.86,7.8,40.56,19.32
15394,359,10,4,2183.54,13.0,76.5,25.69
15395,326,326,1,107.45,13.5,17.85,15.35
15396,113,113,1,288.18,5.04,68.0,20.58
15397,290,290,1,94.0,13.5,17.85,15.67
15398,79,17,2,1339.63,8.4,35.7,18.43
15399,80,2,3,815.77,4.68,49.92,16.32
15400,279,93,5,666.7,10.2,105.0,59.68
15402,197,149,2,626.77,0.42,45.36,14.92
15405,190,190,1,349.1,5.04,102.0,43.64
15406,302,32,2,426.61,0.95,47.7,9.64
15407,306,34,4,1046.74,0.39,195.0,7.07
15408,265,265,1,267.18,1.3,22.5,7.86
15410,262,85,8,3450.84,7.8,118.8,28.29
15411,183,27,4,1336.43,2.08,51.0,13.76
15412,172,172,1,190.53,1.45,102.0,19.05
15414,243,10,3,774.9,2.5,59.4,19.87
15415,314,314,1,559.61,1.9,31.2,11.91
15416,283,65,4,3974.37,5.04,153.0,20.75
15417,86,86,1,508.8,13.2,20.8,18.17
15419,25,25,1,135.86,9.36,36.0,16.98
15421,311,59,4,950.36,5.04,31.8,17.93
15422,324,324,2,97.7,10.2,22.5,16.28
15423,39,39,1,43.5,7.5,36.0,21.75
15424,255,255,2,383.34,4.56,60.48,22.55
15426,370,20,5,1386.58,0.14,81.36,5.11
15427,48,34,3,1430.54,0.19,34.68,4.9
15428,16,16,1,93.78,6.96,22.5,15.63
15429,76,27,2,364.9,0.39,35.4,4.85
15432,24,24,1,171.19,10.14,30.6,17.12
15433,268,214,2,417.87,6.96,16.5,13.01
15434,201,9,5,997.48,9.96,60.0,18.94
15435,23,23,1,149.29,1.58,12.5,5.15
15436,235,13,3,1067.75,0.12,22.5,3.67
15437,263,263,1,200.16,0.39,22.95,4.45
15438,132,132,1,156.58,1.58,17.4,6.26
15440,209,55,3,383.68,0.79,42.5,6.19
15442,249,249,1,594.0,297.0,297.0,297.0
15443,321,2,7,3188.84,0.39,50.15,8.64
15444,41,10,2,1411.21,0.65,27.04,6.59
15445,265,265,1,113.5,17.7,30.0,22.7
15447,331,331,1,155.17,10.2,25.5,17.24
15448,313,313,1,494.64,10.2,34.8,17.67
15449,262,27,3,971.22,6.72,31.2,16.24
15450,31,31,1,429.84,5.8,27.0,14.33
15452,265,30,3,528.48,0.42,25.2,9.44
15453,188,2,7,1371.77,0.29,30.0,4.92
15454,363,363,1,179.1,0.95,21.9,7.16
15456,360,284,3,434.59,0.63,30.24,7.49
15457,263,263,1,237.07,0.58,19.9,4.09
15458,26,26,1,161.64,15.0,39.6,23.09
15460,355,355,1,214.26,0.55,13.2,3.83
15462,188,95,3,234.6,15.0,45.0,21.33
15463,30,30,1,126.14,6.84,30.6,18.02
15464,339,339,1,1044.65,0.65,59.9,6.74
15465,370,20,18,6945.02,7.5,525.6,75.82
15466,86,86,1,334.53,0.42,19.8,5.87
15467,153,10,3,511.88,1.25,46.8,10.09
15468,52,52,2,438.46,13.28,25.2,19.48
15469,121,51,2,504.5,9.96,83.2,22.44
15471,3,3,1,454.48,0.55,81.6,6.23
15472,114,114,1,371.56,0.6,16.6,4.89
15473,61,15,7,1465.2,102.0,306.0,161.02
15475,78,78,1,454.11,9.96,47.8,15.66
15478,57,41,2,1399.92,1.25,118.8,31.82
15482,359,16,12,6393.52,12.0,716.4,112.16
15483,267,162,4,225.26,0.19,17.4,2.68
15484,79,2,4,3559.21,1.25,118.8,19.2
15485,374,31,3,2564.5,1.25,204.0,30.17
15488,93,93,1,91.32,15.0,76.32,45.66
15489,212,23,3,1090.03,9.96,60.84,22.69
15491,236,96,6,3090.85,2.28,88.8,20.13
15492,75,29,2,659.46,5.04,50.0,18.84
15493,271,33,5,1918.86,0.58,51.0,6.76
15494,122,22,2,1280.58,0.42,59.4,10.5
15497,320,18,2,1259.7,30.0,232.0,84.15
15498,367,3,27,12396.46,0.29,141.6,26.01
15500,82,9,4,1131.56,5.04,35.4,16.64
15502,370,16,12,5541.46,5.25,3155.95,48.76
15503,363,363,1,141.04,0.42,9.95,2.14
15504,82,82,1,52.83,0.75,7.5,4.06
15505,156,53,5,3497.14,2.88,177.0,37.23
15506,139,23,3,972.08,0.29,60.0,6.04
15507,172,172,1,475.86,1.65,29.85,10.57
15508,236,190,6,1000.27,0.38,45.0,10.87
15510,331,331,1,250.0,250.0,250.0,250.0
15511,86,12,5,900.53,0.29,38.25,5.7
15512,360,156,2,121.0,10.0,23.4,17.29
15513,374,34,19,14520.08,5.04,267.6,47.92
15514,365,13,11,2907.45,0.42,734.4,24.24
15516,47,45,3,62.43,0.78,8.67,4.16
15517,234,234,1,267.03,1.25,30.6,9.89
15518,333,65,8,1890.99,0.84,37.5,9.15
15520,2,2,1,343.5,9.48,34.68,19.08
15521,255,41,8,2574.65,0.84,250.0,16.22
15522,88,33,2,397.99,0.12,39.84,7.11
15523,85,85,1,412.01,2.08,232.5,41.2
15524,25,25,1,440.0,440.0,440.0,440.0
15525,374,3,3,719.47,0.29,29.85,4.71
15526,34,34,2,148.44,2.5,119.4,37.11
15527,355,19,8,2347.57,0.42,91.8,14.99
15528,255,255,1,229.33,0.65,58.0,8.82
15529,367,23,11,3935.15,0.39,59.4,5.99
15530,247,22,4,1497.31,1.65,51.0,13.99
15531,31,9,2,1972.39,0.39,54.75,9.01
15532,359,26,4,1500.88,0.75,35.4,6.23
15533,90,20,3,746.92,0.57,79.2,9.73
15535,328,174,4,426.4,1.69,30.0,6.98
15537,164,164,1,110.92,0.75,19.8,4.62
15539,8,8,1,538.46,1.26,61.2,13.13
15540,12,12,1,213.3,2.52,30.0,14.22
15541,115,115,1,85.13,0.84,8.85,2.94
15543,289,289,1,127.86,0.85,11.8,4.57
15544,373,10,9,3542.51,5.04,33.2,13.69
15545,372,55,2,288.97,0.55,23.25,3.61
15547,363,8,14,4910.6,0.39,201.6,7.07
15549,317,78,3,1643.96,0.78,124.8,14.75
15550,302,5,4,575.63,0.78,39.6,9.44
15551,37,37,1,436.06,2.73,40.56,15.04
15552,218,218,1,90.12,0.95,15.0,5.3
15553,61,61,1,428.93,0.42,26.55,7.8
15554,278,278,1,217.2,10.2,19.9,15.51
15555,370,13,16,4747.89,0.3,76.5,5.41
15556,25,25,1,279.77,0.78,50.0,9.02
15557,29,29,1,468.91,2.08,90.0,24.68
15561,216,12,4,722.74,5.1,118.8,29.65
15562,352,352,1,134.55,134.55,134.55,134.55
15563,359,23,4,1319.69,1.3,59.4,12.39
15565,71,51,2,173.16,16.5,30.6,21.64
15567,19,19,1,186.01,5.76,99.84,26.57
15568,74,3,3,758.29,0.85,99.6,14.31
15569,333,104,5,1375.71,0.57,244.8,44.38
15570,370,8,12,4093.27,0.42,45.0,13.01
15571,79,12,4,650.43,0.39,89.25,11.41
15572,279,5,7,2533.42,0.58,195.0,11.95
15573,86,32,2,591.19,0.21,38.25,6.09
15574,373,178,4,675.64,0.29,38.25,4.44
15576,38,38,1,921.37,5.9,239.04,21.43
15577,306,152,3,258.88,0.39,24.9,6.64
15578,163,163,1,127.1,0.55,39.6,9.78
15579,314,69,2,327.6,0.85,25.0,6.82
15581,367,121,13,3425.77,0.39,2500.0,25.18
15582,221,25,3,682.91,5.04,35.4,15.52
15584,163,24,4,718.36,0.85,45.0,5.91
15585,177,177,1,455.3,4.56,39.6,14.69
15587,352,51,4,913.68,30.6,244.08,101.52
15589,311,256,3,456.58,9.95,30.0,16.5
15592,47,47,1,388.58,6.64,60.0,16.19
15593,71,71,1,199.8,10.2,83.4,39.96
15594,235,16,5,1767.53,5.88,39.6,17.2
15596,366,101,5,1343.34,5.95,39.8,18.27
15597,36,36,1,315.72,4.56,30.6,14.75
15598,54,54,1,235.68,6.96,24.96,17.19
15599,205,27,2,761.74,5.04,35.4,14.65
15601,373,12,14,6745.36,4.56,71.4,16.53
15602,369,9,9,1083.63,2.9,93.6,28.21
15603,79,79,1,48.48,13.92,34.56,24.24
15604,53,53,1,216.39,6.64,29.88,12.73
15605,374,37,5,1198.23,10.08,50.4,17.88
15606,325,62,9,2422.64,10.08,90.0,37.92
15607,337,337,1,104.76,2.28,17.0,8.06
15608,121,29,4,1093.68,9.95,107.28,18.23
15609,185,185,1,270.03,11.5,30.0,18.66
15610,52,52,1,112.46,13.52,25.0,18.74
15611,335,10,13,1568.39,6.0,214.8,37.01
15612,62,37,2,195.15,15.0,89.25,32.52
15615,360,11,23,10360.04,6.64,122.04,24.59
15618,137,33,4,747.03,0.0,30.0,17.26
15619,11,11,1,336.4,91.8,145.0,112.13
15620,359,57,3,1524.4,2.52,31.6,15.53
15621,22,5,4,1158.77,1.95,236.88,80.81
15622,283,44,9,3224.53,6.6,49.95,20.05
15623,142,142,1,301.03,9.9,19.9,15.84
15624,257,117,4,588.13,6.24,35.4,17.3
15625,236,104,4,1504.56,10.2,69.6,23.97
15626,330,75,2,675.8,5.76,39.8,13.79
15628,367,5,9,2865.64,6.96,66.0,18.52
15630,205,46,2,1180.4,6.96,59.8,19.77
15632,275,16,8,3147.31,2.88,79.2,19.67
15634,18,18,1,243.55,10.2,29.7,16.24
15636,283,90,2,724.76,11.5,71.6,28.99
15637,53,53,1,223.36,6.64,30.0,14.89
15639,135,135,1,425.32,5.04,39.8,17.01
15640,373,5,15,12336.74,0.55,238.8,26.08
15641,360,106,4,1887.2,2.88,59.4,15.86
15643,283,192,3,647.4,6.6,66.4,20.12
15644,262,167,4,803.54,0.42,22.95,3.46
15645,19,19,1,612.01,0.39,81.6,11.77
15646,373,158,3,425.14,2.88,22.5,12.79
15648,268,205,2,582.05,15.0,58.0,26.65
15649,368,337,2,816.0,306.0,510.0,408.0
15651,261,37,3,646.3,5.04,85.92,20.2
15652,92,92,1,337.74,7.02,49.8,16.08
15653,116,93,2,877.44,10.2,414.72,146.24
15654,27,10,2,922.53,14.85,111.3,43.93
15655,244,244,1,511.32,10.2,25.5,16.49
15656,285,46,4,748.5,6.96,30.0,15.93
15657,23,23,1,30.0,30.0,30.0,30.0
15658,373,191,5,958.9,7.5,76.5,21.34
15659,44,44,1,306.45,15.0,49.5,27.86
15660,366,26,9,1552.01,4.56,47.2,17.79
15661,339,318,2,309.8,6.6,174.0,61.96
15663,107,107,1,138.14,11.9,23.4,15.35
15664,51,51,1,358.63,9.96,40.56,22.73
15665,244,169,2,2222.21,2.55,71.4,19.32
15667,40,40,1,301.32,9.36,41.4,23.18
15668,218,218,1,76.32,76.32,76.32,76.32
15669,264,41,4,677.69,2.88,85.92,20.74
15670,297,297,1,173.05,10.0,19.8,14.42
15671,271,19,7,2635.49,6.96,306.0,34.07
15673,328,89,4,2726.23,2.85,110.5,19.76
15674,255,74,5,1744.02,4.56,334.71,21.46
15675,281,82,3,323.69,4.0,27.36,15.41
15676,284,19,3,3324.09,5.04,63.6,17.01
15677,50,50,1,657.23,9.96,44.55,19.92
15678,53,53,1,352.7,10.2,62.4,29.39
15679,183,25,4,781.28,0.48,33.0,7.1
15680,367,10,3,1333.68,4.68,62.4,17.1
15681,281,26,5,946.36,7.8,68.0,26.91
15683,118,118,1,193.75,10.2,40.8,19.38
15687,331,9,9,2981.5,10.0,51.0,18.03
15689,362,120,2,254.1,12.6,81.0,28.23
15690,101,5,2,239.76,4.56,46.8,12.62
15691,253,253,1,136.8,45.0,91.8,68.4
15692,29,29,1,191.04,6.96,24.9,15.92
15694,373,1,14,6423.6,12.5,406.8,83.07
15695,267,267,2,409.98,11.7,38.25,18.64
15696,327,34,8,2619.11,0.85,59.95,16.14
15699,18,18,1,309.65,10.08,29.95,17.2
15700,174,173,2,664.03,1.26,40.8,8.1
15701,111,3,4,1529.0,0.19,29.95,6.65
15703,265,265,1,211.5,15.0,107.1,42.3
15704,216,141,4,2293.62,0.42,118.8,19.6
15705,202,202,1,143.1,15.9,60.0,23.85
15706,117,64,4,1001.81,9.95,102.0,19.28
15707,87,36,4,916.98,0.29,45.0,4.47
15708,370,41,7,3200.73,0.39,65.4,11.85
15709,284,284,1,133.25,16.35,38.16,22.21
15712,288,10,5,1072.36,9.95,101.76,20.23
15713,367,144,2,346.75,6.96,53.1,18.77
15714,78,12,2,330.03,0.85,41.6,9.71
15716,370,146,4,1101.11,0.55,81.6,9.41
15717,235,235,1,150.3,10.2,35.4,21.47
15719,338,33,13,5028.42,0.55,39.0,5.4
15720,25,25,1,598.73,0.39,62.4,4.68
15721,12,12,1,471.4,0.65,70.8,5.61
15722,291,36,5,2169.86,1.45,231.0,33.0
15723,365,365,1,190.7,0.65,29.85,5.02
15724,285,202,2,212.3,10.5,35.7,19.84
15725,16,16,1,415.25,4.68,33.0,12.98
15727,360,17,7,5159.06,0.55,250.0,17.14
15729,213,213,1,62.0,15.0,23.0,17.0
15730,207,66,3,1108.38,6.24,33.0,16.01
15732,373,213,2,294.12,10.5,39.0,21.01
15733,283,283,1,162.3,11.9,19.8,16.23
15734,201,115,2,1339.45,9.96,207.5,51.52
15737,243,15,8,1121.21,6.2,41.6,16.73
15738,373,19,16,4788.77,6.8,98.1,27.82
15739,67,67,1,449.12,23.8,107.28,56.14
15740,50,50,1,154.88,6.96,28.08,17.21
15743,185,17,4,775.96,0.42,35.7,9.02
15744,78,78,1,34.8,6.96,13.92,11.6
15745,237,20,4,1071.24,4.68,59.4,17.65
15746,135,135,1,182.96,1.25,18.75,7.03
15747,173,13,3,946.64,1.65,69.6,10.52
15748,41,41,1,144.36,1.25,19.5,7.22
15749,333,236,3,21535.9,2730.0,6539.4,4453.43
15750,367,3,8,2448.8,0.78,40.8,8.46
15752,373,40,7,2618.15,0.38,50.4,6.49
15753,305,305,1,79.2,79.2,79.2,79.2
15754,247,52,3,455.67,11.7,25.2,16.38
15755,295,11,6,2318.88,1.45,35.4,16.77
15756,250,62,4,528.01,0.39,12.75,2.76
15757,218,66,2,714.42,5.04,35.7,15.88
15758,25,25,1,205.25,15.0,34.0,22.81
15759,359,219,3,253.04,5.04,68.0,36.15
15762,78,66,2,583.75,6.64,25.5,15.78
15763,78,32,2,1048.67,9.95,79.9,17.82
15764,277,89,6,3245.47,1.25,178.75,18.22
15766,65,65,1,315.06,10.08,61.2,28.64
15768,226,116,3,581.83,8.5,250.0,23.03
15769,372,8,26,51823.72,40.68,1980.0,432.71
15773,6,6,1,635.68,7.08,488.16,63.57
15774,69,69,1,270.8,1.65,25.5,10.83
15775,246,246,1,104.9,10.2,17.7,14.99
15776,134,134,1,241.62,6.84,25.5,13.42
15777,362,242,4,1021.61,9.95,285.6,49.86
15780,358,184,3,475.28,6.6,30.6,16.39
15781,306,26,3,333.56,9.36,35.4,17.27
15782,90,10,3,2593.94,17.34,149.76,60.81
15783,11,11,1,246.3,10.2,30.24,17.59
15785,296,33,5,2303.75,6.64,175.2,28.06
15786,115,47,3,4821.0,5.04,59.4,18.49
15787,62,27,3,933.26,0.39,25.0,4.67
15789,359,359,1,351.3,5.04,23.4,14.05
15790,11,11,1,218.75,0.39,24.75,6.43
15791,205,44,2,1604.44,5.04,81.0,21.5
15793,269,15,3,948.96,16.65,214.8,80.47
15795,150,150,1,610.01,5.04,23.4,14.52
15796,303,2,8,2663.66,0.84,91.8,20.52
15797,320,114,4,2207.4,15.0,408.0,275.92
15799,335,76,3,884.14,0.55,51.0,9.02
15800,247,108,2,696.89,0.29,30.0,5.96
15801,110,47,3,1042.19,6.96,39.6,16.62
15803,52,52,1,415.82,17.0,94.64,51.98
15804,199,1,13,3848.55,3.36,250.0,16.05
15805,365,24,17,5411.87,4.56,102.0,18.36
15806,277,47,3,784.58,10.08,118.8,25.31
15807,78,51,3,903.9,6.8,49.5,18.83
15808,370,307,4,3641.07,0.85,83.7,18.72
15809,303,37,5,399.21,4.56,20.4,14.74
15810,297,79,4,1145.43,2.99,33.2,15.64
15811,366,23,6,2171.32,5.04,47.7,16.68
15812,318,108,5,1801.14,1.7,297.0,43.93
15813,240,208,2,1303.91,9.96,175.2,32.6
15814,51,17,4,1842.73,4.68,156.6,27.02
15815,260,64,5,2100.6,5.04,254.4,42.87
15819,277,50,4,1905.45,5.04,51.0,15.49
15820,320,320,1,206.98,1.25,90.0,12.18
15821,62,45,2,570.96,1.25,29.85,9.21
15822,360,4,2,885.47,2.85,70.8,26.83
15825,173,173,1,532.94,2.28,250.0,26.65
15826,211,57,3,1649.36,10.2,104.04,24.33
15827,373,74,14,1641.48,6.64,31.6,15.97
15829,141,100,2,636.14,2.88,34.8,12.47
15830,38,38,1,547.7,5.04,33.0,14.77
15831,325,59,3,740.64,0.39,64.35,12.04
15832,255,255,1,836.79,8.5,31.6,15.5
15834,278,71,4,2076.3,0.42,125.0,8.27
15835,331,45,4,954.09,6.64,50.85,19.08
15836,51,51,1,117.47,9.9,25.0,13.74
15837,65,65,1,391.98,6.8,30.0,16.33
15838,368,12,19,33350.76,17.28,1790.0,201.46
15839,149,34,3,1020.74,2.88,44.55,16.91
15840,173,59,2,345.66,5.04,23.4,13.17
15841,339,73,4,1209.1,9.36,187.5,26.04
15843,304,304,1,118.95,12.6,17.85,14.87
15844,47,47,1,130.74,6.96,21.9,11.89
15845,338,18,8,3650.87,6.6,81.12,26.9
15847,289,39,2,389.27,8.5,60.48,17.69
15850,169,20,2,234.88,0.19,15.12,2.53
15852,198,187,2,160.71,0.42,57.5,7.31
15853,52,52,1,110.8,0.55,10.5,3.69
15854,362,5,12,2969.12,0.21,214.2,21.52
15855,264,137,5,712.24,0.95,39.6,8.9
15856,366,5,27,15929.74,0.29,408.0,25.71
15857,19,19,1,297.0,13.2,81.6,21.21
15858,368,16,5,1427.57,0.1,102.0,7.59
15860,369,41,8,965.16,0.84,33.9,6.94
15861,268,13,8,2981.92,0.42,165.0,5.83
15862,374,9,4,832.88,0.42,40.56,5.67
15863,193,26,2,68.84,0.39,9.95,3.82
15864,317,23,6,1769.78,9.9,225.0,96.82
15865,214,41,3,895.13,5.04,83.2,22.38
15866,102,102,1,211.89,1.25,16.95,4.93
15867,370,6,15,3795.29,0.42,52.2,8.3
15869,278,278,2,149.64,1.45,30.24,9.98
15870,33,33,1,351.44,0.55,24.96,4.75
15872,15,15,2,316.25,0.19,19.9,2.93
15874,285,64,7,4330.67,0.65,306.0,36.72
15877,18,2,2,437.83,0.21,42.0,3.89
15880,370,370,1,299.03,0.42,30.0,3.43
15881,365,313,5,438.24,0.29,100.8,17.29
15882,369,199,4,495.36,0.42,60.0,22.45
15883,34,3,2,396.48,0.95,30.6,8.09
15885,310,93,3,379.35,15.0,51.0,21.08
15886,61,61,1,181.09,0.95,58.0,15.09
15888,81,81,1,141.27,0.55,76.5,14.03
15889,370,157,2,420.07,0.42,21.95,4.94
15891,227,227,1,511.68,0.76,26.4,8.53
15894,370,254,2,258.25,0.55,74.25,6.98
15895,150,150,1,179.17,0.42,137.16,16.29
15897,195,195,2,208.59,0.85,110.5,9.48
15898,369,2,5,1379.63,0.65,275.0,16.47
15899,369,369,1,56.25,9.9,20.0,14.06
